entity_isin,country_code,assets_count,percentage_of_assets_in_country
CH0024638212,FRA,32,0.11188811188811189
CH0024638212,GBR,3,0.01048951048951049
CH0024638212,IND,15,0.05244755244755245
CH0024638212,IRL,1,0.0034965034965034965
CH0024638212,ITA,5,0.017482517482517484
CH0024638212,KEN,1,0.0034965034965034965
CH0024638212,KHM,1,0.0034965034965034965
CH0024638212,MCO,1,0.0034965034965034965
CH0024638212,MEX,8,0.027972027972027972
CH0024638212,MMR,1,0.0034965034965034965
CH0024638212,MYS,1,0.0034965034965034965
CH0024638212,NAM,1,0.0034965034965034965
CH0024638212,NLD,4,0.013986013986013986
CH0024638212,NOR,3,0.01048951048951049
CH0024638212,ROU,1,0.0034965034965034965
CH0024638212,SAU,2,0.006993006993006993
CH0024638212,SGP,1,0.0034965034965034965
CH0024638212,SVK,2,0.006993006993006993
CH0024638212,SWE,12,0.04195804195804196
CH0024638212,TUR,1,0.0034965034965034965
CH0024638212,USA,50,0.17482517482517482
CH0024638212,ZAF,1,0.0034965034965034965
CH0025238863,ARE,4,0.005763688760806916
CH0025238863,ARG,1,0.001440922190201729
CH0025238863,AUS,11,0.01585014409221902
CH0025238863,AUT,14,0.020172910662824207
CH0025238863,BEL,7,0.010086455331412104
CH0025238863,BGD,2,0.002881844380403458
CH0025238863,BGR,2,0.002881844380403458
CH0025238863,BHR,2,0.002881844380403458
CH0025238863,BIH,2,0.002881844380403458
CH0025238863,BOL,1,0.001440922190201729
CH0025238863,BRA,10,0.01440922190201729
CH0025238863,CAN,19,0.027377521613832854
CH0025238863,CHE,6,0.008645533141210375
CH0025238863,CHL,4,0.005763688760806916
CH0025238863,CHN,30,0.043227665706051875
CH0025238863,COL,4,0.005763688760806916
CH0025238863,CRI,1,0.001440922190201729
CH0025238863,CUB,1,0.001440922190201729
CH0025238863,CYP,2,0.002881844380403458
CH0025238863,CZE,6,0.008645533141210375
CH0025238863,DEU,61,0.08789625360230548
CH0025238863,DNK,3,0.004322766570605188
CH0025238863,DOM,1,0.001440922190201729
CH0025238863,ECU,2,0.002881844380403458
CH0025238863,EGY,3,0.004322766570605188
CH0025238863,ESP,13,0.018731988472622477
CH0025238863,EST,3,0.004322766570605188
CH0025238863,FIN,7,0.010086455331412104
CH0025238863,FRA,106,0.15273775216138327
CH0025238863,GBR,26,0.037463976945244955
CH0025238863,GRC,3,0.004322766570605188
CH0025238863,GTM,1,0.001440922190201729
CH0025238863,HRV,2,0.002881844380403458
CH0025238863,HUN,3,0.004322766570605188
CH0025238863,IDN,4,0.005763688760806916
CH0025238863,IND,24,0.0345821325648415
CH0025238863,IRL,1,0.001440922190201729
CH0025238863,ISR,5,0.007204610951008645
CH0025238863,ITA,31,0.0446685878962536
CH0025238863,JPN,8,0.011527377521613832
CH0025238863,KEN,2,0.002881844380403458
CH0025238863,KHM,1,0.001440922190201729
CH0025238863,KOR,5,0.007204610951008645
CH0025238863,KWT,1,0.001440922190201729
CH0025238863,LKA,1,0.001440922190201729
CH0025238863,LTU,1,0.001440922190201729
CH0025238863,LUX,2,0.002881844380403458
CH0025238863,LVA,2,0.002881844380403458
CH0025238863,MAR,1,0.001440922190201729
CH0025238863,MEX,15,0.021613832853025938
CH0025238863,MKD,1,0.001440922190201729
CH0025238863,MLT,1,0.001440922190201729
CH0025238863,MMR,2,0.002881844380403458
CH0025238863,MUS,1,0.001440922190201729
CH0025238863,MYS,4,0.005763688760806916
CH0025238863,NIC,1,0.001440922190201729
CH0025238863,NLD,16,0.023054755043227664
CH0025238863,NOR,5,0.007204610951008645
CH0025238863,NZL,3,0.004322766570605188
CH0025238863,OMN,1,0.001440922190201729
CH0025238863,PAK,2,0.002881844380403458
CH0025238863,PER,1,0.001440922190201729
CH0025238863,PHL,5,0.007204610951008645
CH0025238863,POL,20,0.02881844380403458
CH0025238863,PRT,2,0.002881844380403458
CH0025238863,QAT,1,0.001440922190201729
CH0025238863,ROU,9,0.012968299711815562
CH0025238863,RUS,1,0.001440922190201729
CH0025238863,SAU,6,0.008645533141210375
CH0025238863,SGP,4,0.005763688760806916
CH0025238863,SLV,1,0.001440922190201729
CH0025238863,SRB,4,0.005763688760806916
CH0025238863,SVK,4,0.005763688760806916
CH0025238863,SVN,3,0.004322766570605188
CH0025238863,SWE,6,0.008645533141210375
CH0025238863,THA,6,0.008645533141210375
CH0025238863,TTO,1,0.001440922190201729
CH0025238863,TUR,10,0.01440922190201729
CH0025238863,TWN,4,0.005763688760806916
CH0025238863,UGA,1,0.001440922190201729
CH0025238863,URY,1,0.001440922190201729
CH0025238863,USA,84,0.12103746397694524
CH0025238863,VEN,4,0.005763688760806916
CH0025238863,VNM,5,0.007204610951008645
CH0025238863,ZAF,7,0.010086455331412104
CH0025343259,CHE,1,1.0
CH0025536027,CHE,1,1.0
CH0025751329,ARE,1,0.022727272727272728
CH0025751329,ARG,1,0.022727272727272728
CH0025751329,AUS,1,0.022727272727272728
CH0025751329,CAN,1,0.022727272727272728
CH0025751329,CHE,2,0.045454545454545456
CH0025751329,CHN,5,0.11363636363636363
CH0025751329,DEU,1,0.022727272727272728
CH0025751329,FRA,2,0.045454545454545456
CH0025751329,IDN,1,0.022727272727272728
CH0025751329,IND,5,0.11363636363636363
CH0025751329,ITA,1,0.022727272727272728
CH0025751329,JPN,1,0.022727272727272728
CH0025751329,MEX,1,0.022727272727272728
CH0025751329,MYS,1,0.022727272727272728
CH0025751329,NLD,1,0.022727272727272728
CH0025751329,PHL,1,0.022727272727272728
CH0025751329,POL,1,0.022727272727272728
CH0025751329,SWE,1,0.022727272727272728
CH0025751329,THA,1,0.022727272727272728
CH0025751329,TUR,2,0.045454545454545456
CH0025751329,TWN,1,0.022727272727272728
CH0025751329,USA,9,0.20454545454545456
CH0025751329,VNM,2,0.045454545454545456
CH0025751329,ZAF,1,0.022727272727272728
CH0030170408,CHE,2,0.5
CH0030170408,DEU,1,0.25
CH0030170408,GBR,1,0.25
CH0030380734,CHE,1,1.0
CH0030486770,CHE,1,1.0
CH0033361673,CHE,1,1.0
CH0038388911,CHE,1,1.0
CH0038863350,AGO,1,0.002421307506053269
CH0038863350,ARE,1,0.002421307506053269
CH0038863350,ARG,5,0.012106537530266344
CH0038863350,AUS,14,0.03389830508474576
CH0038863350,AUT,2,0.004842615012106538
CH0038863350,BEL,4,0.009685230024213076
CH0038863350,BEN,1,0.002421307506053269
CH0038863350,BFA,2,0.004842615012106538
CH0038863350,BGD,1,0.002421307506053269
CH0038863350,BHR,1,0.002421307506053269
CH0038863350,BIH,1,0.002421307506053269
CH0038863350,BLR,1,0.002421307506053269
CH0038863350,BOL,1,0.002421307506053269
CH0038863350,BRA,19,0.04600484261501211
CH0038863350,CAN,14,0.03389830508474576
CH0038863350,CHE,12,0.029055690072639227
CH0038863350,CHL,4,0.009685230024213076
CH0038863350,CHN,20,0.048426150121065374
CH0038863350,CIV,2,0.004842615012106538
CH0038863350,CMR,1,0.002421307506053269
CH0038863350,COD,1,0.002421307506053269
CH0038863350,COL,6,0.014527845036319613
CH0038863350,CRI,2,0.004842615012106538
CH0038863350,CUB,1,0.002421307506053269
CH0038863350,CZE,3,0.007263922518159807
CH0038863350,DEU,10,0.024213075060532687
CH0038863350,DNK,2,0.004842615012106538
CH0038863350,DOM,3,0.007263922518159807
CH0038863350,DZA,1,0.002421307506053269
CH0038863350,ECU,4,0.009685230024213076
CH0038863350,EGY,2,0.004842615012106538
CH0038863350,ESP,12,0.029055690072639227
CH0038863350,ETH,1,0.002421307506053269
CH0038863350,FIN,1,0.002421307506053269
CH0038863350,FRA,22,0.053268765133171914
CH0038863350,GBR,6,0.014527845036319613
CH0038863350,GHA,2,0.004842615012106538
CH0038863350,GRC,5,0.012106537530266344
CH0038863350,GTM,3,0.007263922518159807
CH0038863350,HND,2,0.004842615012106538
CH0038863350,HRV,1,0.002421307506053269
CH0038863350,HUN,2,0.004842615012106538
CH0038863350,IDN,2,0.004842615012106538
CH0038863350,IND,2,0.004842615012106538
CH0038863350,IRL,2,0.004842615012106538
CH0038863350,IRN,1,0.002421307506053269
CH0038863350,ISR,1,0.002421307506053269
CH0038863350,ITA,4,0.009685230024213076
CH0038863350,JOR,2,0.004842615012106538
CH0038863350,JPN,2,0.004842615012106538
CH0038863350,KAZ,1,0.002421307506053269
CH0038863350,KEN,1,0.002421307506053269
CH0038863350,KHM,1,0.002421307506053269
CH0038863350,KOR,1,0.002421307506053269
CH0038863350,KWT,2,0.004842615012106538
CH0038863350,LBN,2,0.004842615012106538
CH0038863350,LKA,1,0.002421307506053269
CH0038863350,LUX,1,0.002421307506053269
CH0038863350,MAR,1,0.002421307506053269
CH0038863350,MEX,24,0.05811138014527845
CH0038863350,MKD,1,0.002421307506053269
CH0038863350,MLT,1,0.002421307506053269
CH0038863350,MMR,1,0.002421307506053269
CH0038863350,MUS,2,0.004842615012106538
CH0038863350,MYS,5,0.012106537530266344
CH0038863350,NGA,4,0.009685230024213076
CH0038863350,NIC,1,0.002421307506053269
CH0038863350,NLD,1,0.002421307506053269
CH0038863350,NOR,1,0.002421307506053269
CH0038863350,NZL,4,0.009685230024213076
CH0038863350,OMN,1,0.002421307506053269
CH0038863350,PAK,13,0.031476997578692496
CH0038863350,PAN,3,0.007263922518159807
CH0038863350,PER,4,0.009685230024213076
CH0038863350,PHL,7,0.01694915254237288
CH0038863350,POL,4,0.009685230024213076
CH0038863350,PRT,3,0.007263922518159807
CH0038863350,PRY,2,0.004842615012106538
CH0038863350,QAT,1,0.002421307506053269
CH0038863350,ROU,3,0.007263922518159807
CH0038863350,RUS,1,0.002421307506053269
CH0038863350,SAU,3,0.007263922518159807
CH0038863350,SEN,1,0.002421307506053269
CH0038863350,SGP,2,0.004842615012106538
CH0038863350,SLV,3,0.007263922518159807
CH0038863350,SRB,2,0.004842615012106538
CH0038863350,SVK,2,0.004842615012106538
CH0038863350,SVN,1,0.002421307506053269
CH0038863350,SWE,2,0.004842615012106538
CH0038863350,SYR,1,0.002421307506053269
CH0038863350,TCD,1,0.002421307506053269
CH0038863350,THA,1,0.002421307506053269
CH0038863350,TTO,1,0.002421307506053269
CH0038863350,TUN,1,0.002421307506053269
CH0038863350,TUR,4,0.009685230024213076
CH0038863350,TWN,1,0.002421307506053269
CH0038863350,UKR,4,0.009685230024213076
CH0038863350,URY,1,0.002421307506053269
CH0038863350,USA,56,0.13559322033898305
CH0038863350,UZB,1,0.002421307506053269
CH0038863350,VEN,1,0.002421307506053269
CH0038863350,VNM,2,0.004842615012106538
CH0038863350,ZAF,7,0.01694915254237288
CH0038863350,ZMB,1,0.002421307506053269
CH0038863350,ZWE,1,0.002421307506053269
CH0039821084,CHE,1,1.0
CH0042615283,CHE,2,1.0
CH0043238366,CHE,1,1.0
CH0044328745,ARE,1,0.007575757575757576
CH0044328745,AUT,1,0.007575757575757576
CH0044328745,BRA,1,0.007575757575757576
CH0044328745,CHE,1,0.007575757575757576
CH0044328745,CHL,2,0.015151515151515152
CH0044328745,CHN,6,0.045454545454545456
CH0044328745,COL,1,0.007575757575757576
CH0044328745,CZE,1,0.007575757575757576
CH0044328745,DEU,1,0.007575757575757576
CH0044328745,ECU,1,0.007575757575757576
CH0044328745,EGY,2,0.015151515151515152
CH0044328745,ESP,1,0.007575757575757576
CH0044328745,GBR,2,0.015151515151515152
CH0044328745,HUN,1,0.007575757575757576
CH0044328745,IDN,1,0.007575757575757576
CH0044328745,IRL,1,0.007575757575757576
CH0044328745,JPN,1,0.007575757575757576
CH0044328745,KOR,1,0.007575757575757576
CH0044328745,MEX,17,0.12878787878787878
CH0044328745,NLD,1,0.007575757575757576
CH0044328745,PAK,1,0.007575757575757576
CH0044328745,PAN,1,0.007575757575757576
CH0044328745,PER,1,0.007575757575757576
CH0044328745,PHL,1,0.007575757575757576
CH0044328745,POL,1,0.007575757575757576
CH0044328745,PRT,1,0.007575757575757576
CH0044328745,RUS,1,0.007575757575757576
CH0044328745,SAU,1,0.007575757575757576
CH0044328745,SGP,1,0.007575757575757576
CH0044328745,THA,1,0.007575757575757576
CH0044328745,TUR,1,0.007575757575757576
CH0044328745,TWN,1,0.007575757575757576
CH0044328745,USA,73,0.553030303030303
CH0044328745,VNM,2,0.015151515151515152
CH0044328745,ZAF,1,0.007575757575757576
CH0048265513,CHE,1,1.0
CH0100837282,CHE,1,1.0
CH0102484968,ARE,1,0.02127659574468085
CH0102484968,BHR,1,0.02127659574468085
CH0102484968,BRA,1,0.02127659574468085
CH0102484968,CHE,11,0.23404255319148937
CH0102484968,CHL,1,0.02127659574468085
CH0102484968,CHN,2,0.0425531914893617
CH0102484968,DEU,8,0.1702127659574468
CH0102484968,ESP,2,0.0425531914893617
CH0102484968,GBR,4,0.0851063829787234
CH0102484968,IND,5,0.10638297872340426
CH0102484968,IRL,1,0.02127659574468085
CH0102484968,ISR,1,0.02127659574468085
CH0102484968,ITA,1,0.02127659574468085
CH0102484968,JPN,1,0.02127659574468085
CH0102484968,LUX,1,0.02127659574468085
CH0102484968,MEX,1,0.02127659574468085
CH0102484968,QAT,1,0.02127659574468085
CH0102484968,SGP,1,0.02127659574468085
CH0102484968,THA,1,0.02127659574468085
CH0102484968,URY,1,0.02127659574468085
CH0102484968,ZAF,1,0.02127659574468085
CH0108503795,CHE,1,1.0
CH0110240600,CHE,1,1.0
CH0111677362,CHE,1,1.0
CH0114405324,AUS,2,0.04
CH0114405324,BEL,1,0.02
CH0114405324,BRA,1,0.02
CH0114405324,CAN,1,0.02
CH0114405324,CHE,2,0.04
CH0114405324,CHN,3,0.06
CH0114405324,COD,4,0.08
CH0114405324,CZE,1,0.02
CH0114405324,DEU,1,0.02
CH0114405324,DNK,1,0.02
CH0114405324,ESP,2,0.04
CH0114405324,FRA,1,0.02
CH0114405324,GBR,1,0.02
CH0114405324,GUY,1,0.02
CH0114405324,IND,1,0.02
CH0114405324,ITA,1,0.02
CH0114405324,JPN,1,0.02
CH0114405324,KOR,1,0.02
CH0114405324,MEX,3,0.06
CH0114405324,POL,1,0.02
CH0114405324,ROU,1,0.02
CH0114405324,SVN,1,0.02
CH0114405324,SWE,1,0.02
CH0114405324,TWN,1,0.02
CH0114405324,USA,15,0.3
CH0114405324,ZAF,1,0.02
CH0118530366,CHE,1,1.0
CH0126673539,CHE,1,1.0
CH0126881561,AUS,1,0.0196078431372549
CH0126881561,BRA,1,0.0196078431372549
CH0126881561,CAN,3,0.058823529411764705
CH0126881561,CHE,2,0.0392156862745098
CH0126881561,CHN,5,0.09803921568627451
CH0126881561,DEU,2,0.0392156862745098
CH0126881561,DNK,1,0.0196078431372549
CH0126881561,FRA,2,0.0392156862745098
CH0126881561,GBR,1,0.0196078431372549
CH0126881561,IND,3,0.058823529411764705
CH0126881561,IRL,1,0.0196078431372549
CH0126881561,ISR,1,0.0196078431372549
CH0126881561,ITA,3,0.058823529411764705
CH0126881561,JPN,2,0.0392156862745098
CH0126881561,KOR,1,0.0196078431372549
CH0126881561,LUX,2,0.0392156862745098
CH0126881561,MEX,1,0.0196078431372549
CH0126881561,MYS,1,0.0196078431372549
CH0126881561,SGP,1,0.0196078431372549
CH0126881561,SVK,1,0.0196078431372549
CH0126881561,USA,13,0.2549019607843137
CH0126881561,ZAF,3,0.058823529411764705
CH0127480363,CHE,1,1.0
CH0130293662,CHE,25,0.8333333333333334
CH0130293662,DEU,3,0.1
CH0130293662,ITA,2,0.06666666666666667
CH0190891181,CHE,2,1.0
CH0198251305,AUT,2,0.044444444444444446
CH0198251305,BGR,3,0.06666666666666667
CH0198251305,BIH,1,0.022222222222222223
CH0198251305,CHE,6,0.13333333333333333
CH0198251305,CYP,1,0.022222222222222223
CH0198251305,CZE,8,0.17777777777777778
CH0198251305,GBR,1,0.022222222222222223
CH0198251305,GRC,3,0.06666666666666667
CH0198251305,HRV,1,0.022222222222222223
CH0198251305,HUN,1,0.022222222222222223
CH0198251305,ITA,1,0.022222222222222223
CH0198251305,LTU,1,0.022222222222222223
CH0198251305,LVA,1,0.022222222222222223
CH0198251305,MKD,1,0.022222222222222223
CH0198251305,NGA,1,0.022222222222222223
CH0198251305,NLD,1,0.022222222222222223
CH0198251305,POL,2,0.044444444444444446
CH0198251305,ROU,1,0.022222222222222223
CH0198251305,RUS,1,0.022222222222222223
CH0198251305,SRB,1,0.022222222222222223
CH0198251305,SVK,5,0.1111111111111111
CH0198251305,SVN,1,0.022222222222222223
CH0198251305,UKR,1,0.022222222222222223
CH0208062627,CHE,1,1.0
CH0210483332,ARE,2,0.034482758620689655
CH0210483332,AUS,1,0.017241379310344827
CH0210483332,AUT,1,0.017241379310344827
CH0210483332,BEL,1,0.017241379310344827
CH0210483332,BRA,1,0.017241379310344827
CH0210483332,CHE,8,0.13793103448275862
CH0210483332,CHN,4,0.06896551724137931
CH0210483332,DEU,1,0.017241379310344827
CH0210483332,ESP,2,0.034482758620689655
CH0210483332,FRA,10,0.1724137931034483
CH0210483332,GBR,2,0.034482758620689655
CH0210483332,ITA,4,0.06896551724137931
CH0210483332,JPN,1,0.017241379310344827
CH0210483332,KOR,1,0.017241379310344827
CH0210483332,LUX,1,0.017241379310344827
CH0210483332,MCO,1,0.017241379310344827
CH0210483332,MYS,1,0.017241379310344827
CH0210483332,NLD,1,0.017241379310344827
CH0210483332,SAU,1,0.017241379310344827
CH0210483332,SGP,1,0.017241379310344827
CH0210483332,THA,1,0.017241379310344827
CH0210483332,USA,12,0.20689655172413793
CH0212255803,CHE,1,1.0
CH0225173167,CHE,1,1.0
CH0238627142,CHE,1,1.0
CH0239229302,CHE,1,1.0
CH0244017502,CHE,1,1.0
CH0244767585,ARE,1,0.002840909090909091
CH0244767585,AUS,5,0.014204545454545454
CH0244767585,AUT,2,0.005681818181818182
CH0244767585,BHR,1,0.002840909090909091
CH0244767585,BHS,1,0.002840909090909091
CH0244767585,BRA,2,0.005681818181818182
CH0244767585,CAN,3,0.008522727272727272
CH0244767585,CHE,79,0.22443181818181818
CH0244767585,CHN,10,0.028409090909090908
CH0244767585,COL,1,0.002840909090909091
CH0244767585,DEU,6,0.017045454545454544
CH0244767585,DNK,1,0.002840909090909091
CH0244767585,ESP,4,0.011363636363636364
CH0244767585,FRA,6,0.017045454545454544
CH0244767585,GBR,7,0.019886363636363636
CH0244767585,IDN,1,0.002840909090909091
CH0244767585,IND,5,0.014204545454545454
CH0244767585,IRL,1,0.002840909090909091
CH0244767585,ISR,1,0.002840909090909091
CH0244767585,ITA,5,0.014204545454545454
CH0244767585,JPN,6,0.017045454545454544
CH0244767585,KOR,3,0.008522727272727272
CH0244767585,LBN,1,0.002840909090909091
CH0244767585,LUX,2,0.005681818181818182
CH0244767585,MCO,1,0.002840909090909091
CH0244767585,MEX,1,0.002840909090909091
CH0244767585,MYS,1,0.002840909090909091
CH0244767585,NLD,1,0.002840909090909091
CH0244767585,NZL,3,0.008522727272727272
CH0244767585,PHL,1,0.002840909090909091
CH0244767585,POL,4,0.011363636363636364
CH0244767585,RUS,1,0.002840909090909091
CH0244767585,SAU,3,0.008522727272727272
CH0244767585,SGP,4,0.011363636363636364
CH0244767585,THA,1,0.002840909090909091
CH0244767585,TUR,1,0.002840909090909091
CH0244767585,TWN,1,0.002840909090909091
CH0244767585,URY,1,0.002840909090909091
CH0244767585,USA,172,0.48863636363636365
CH0244767585,ZAF,2,0.005681818181818182
CH0276534614,CHE,1,1.0
CH0276837694,CHE,1,1.0
CH0311864901,CHE,1,0.07692307692307693
CH0311864901,CHN,1,0.07692307692307693
CH0311864901,DEU,1,0.07692307692307693
CH0311864901,FRA,1,0.07692307692307693
CH0311864901,GBR,1,0.07692307692307693
CH0311864901,JPN,1,0.07692307692307693
CH0311864901,KOR,1,0.07692307692307693
CH0311864901,MYS,1,0.07692307692307693
CH0311864901,NLD,1,0.07692307692307693
CH0311864901,ROU,1,0.07692307692307693
CH0311864901,SGP,1,0.07692307692307693
CH0311864901,TWN,1,0.07692307692307693
CH0311864901,USA,1,0.07692307692307693
CH0315966322,CHE,1,1.0
CH0319416936,CHE,1,1.0
CH0334081137,CHE,1,1.0
CH0360674466,CHE,1,1.0
CH0360826991,CHE,1,1.0
CH0363463438,CHE,1,1.0
CH0364749348,ARE,1,0.03225806451612903
CH0364749348,ARG,1,0.03225806451612903
CH0364749348,AUS,2,0.06451612903225806
CH0364749348,AUT,1,0.03225806451612903
CH0364749348,BEL,1,0.03225806451612903
CH0364749348,BRA,2,0.06451612903225806
CH0364749348,CHE,4,0.12903225806451613
CH0364749348,CHN,1,0.03225806451612903
CH0364749348,DEU,1,0.03225806451612903
CH0364749348,DNK,1,0.03225806451612903
CH0364749348,ESP,1,0.03225806451612903
CH0364749348,FRA,1,0.03225806451612903
CH0364749348,GBR,1,0.03225806451612903
CH0364749348,IRL,1,0.03225806451612903
CH0364749348,ITA,4,0.12903225806451613
CH0364749348,KOR,1,0.03225806451612903
CH0364749348,NLD,1,0.03225806451612903
CH0364749348,ROU,1,0.03225806451612903
CH0364749348,RUS,1,0.03225806451612903
CH0364749348,SAU,1,0.03225806451612903
CH0364749348,SGP,1,0.03225806451612903
CH0364749348,SWE,1,0.03225806451612903
CH0364749348,USA,1,0.03225806451612903
CH0371153492,CHE,1,1.0
CH0386200239,CHE,1,1.0
CH0406705126,CHE,1,1.0
CH0418792922,AGO,1,0.00273224043715847
CH0418792922,ALB,1,0.00273224043715847
CH0418792922,ARG,1,0.00273224043715847
CH0418792922,AUS,9,0.02459016393442623
CH0418792922,AUT,1,0.00273224043715847
CH0418792922,AZE,1,0.00273224043715847
CH0418792922,BEL,1,0.00273224043715847
CH0418792922,BOL,1,0.00273224043715847
CH0418792922,BRA,1,0.00273224043715847
CH0418792922,CAN,10,0.0273224043715847
CH0418792922,CHE,2,0.00546448087431694
CH0418792922,CHL,1,0.00273224043715847
CH0418792922,CHN,4,0.01092896174863388
CH0418792922,CIV,1,0.00273224043715847
CH0418792922,CMR,1,0.00273224043715847
CH0418792922,COL,1,0.00273224043715847
CH0418792922,CZE,1,0.00273224043715847
CH0418792922,DEU,1,0.00273224043715847
CH0418792922,DJI,1,0.00273224043715847
CH0418792922,DNK,1,0.00273224043715847
CH0418792922,DOM,1,0.00273224043715847
CH0418792922,ECU,1,0.00273224043715847
CH0418792922,EGY,4,0.01092896174863388
CH0418792922,ESP,1,0.00273224043715847
CH0418792922,EST,1,0.00273224043715847
CH0418792922,ETH,1,0.00273224043715847
CH0418792922,FIN,1,0.00273224043715847
CH0418792922,FRA,2,0.00546448087431694
CH0418792922,GBR,2,0.00546448087431694
CH0418792922,GTM,1,0.00273224043715847
CH0418792922,HRV,1,0.00273224043715847
CH0418792922,HUN,1,0.00273224043715847
CH0418792922,IDN,4,0.01092896174863388
CH0418792922,IND,8,0.02185792349726776
CH0418792922,IRL,1,0.00273224043715847
CH0418792922,IRQ,1,0.00273224043715847
CH0418792922,ITA,1,0.00273224043715847
CH0418792922,KEN,1,0.00273224043715847
CH0418792922,KHM,3,0.00819672131147541
CH0418792922,LBN,1,0.00273224043715847
CH0418792922,LKA,1,0.00273224043715847
CH0418792922,LTU,1,0.00273224043715847
CH0418792922,LVA,1,0.00273224043715847
CH0418792922,MAR,1,0.00273224043715847
CH0418792922,MEX,1,0.00273224043715847
CH0418792922,MMR,1,0.00273224043715847
CH0418792922,MNG,1,0.00273224043715847
CH0418792922,MOZ,1,0.00273224043715847
CH0418792922,MUS,1,0.00273224043715847
CH0418792922,MYS,1,0.00273224043715847
CH0418792922,NGA,1,0.00273224043715847
CH0418792922,NLD,2,0.00546448087431694
CH0418792922,NOR,1,0.00273224043715847
CH0418792922,NZL,3,0.00819672131147541
CH0418792922,PAK,1,0.00273224043715847
CH0418792922,PER,1,0.00273224043715847
CH0418792922,PHL,1,0.00273224043715847
CH0418792922,POL,1,0.00273224043715847
CH0418792922,PRT,1,0.00273224043715847
CH0418792922,PRY,1,0.00273224043715847
CH0418792922,ROU,2,0.00546448087431694
CH0418792922,RUS,1,0.00273224043715847
CH0418792922,SGP,1,0.00273224043715847
CH0418792922,SRB,1,0.00273224043715847
CH0418792922,SVN,1,0.00273224043715847
CH0418792922,SWE,1,0.00273224043715847
CH0418792922,TUN,1,0.00273224043715847
CH0418792922,TUR,1,0.00273224043715847
CH0418792922,TZA,1,0.00273224043715847
CH0418792922,URY,1,0.00273224043715847
CH0418792922,USA,252,0.6885245901639344
CH0418792922,VEN,1,0.00273224043715847
CH0418792922,ZAF,1,0.00273224043715847
CH0432492467,ARG,1,0.010869565217391304
CH0432492467,AUS,1,0.010869565217391304
CH0432492467,AUT,1,0.010869565217391304
CH0432492467,BEL,2,0.021739130434782608
CH0432492467,CAN,1,0.010869565217391304
CH0432492467,CHE,3,0.03260869565217391
CH0432492467,CHN,3,0.03260869565217391
CH0432492467,CZE,1,0.010869565217391304
CH0432492467,DEU,4,0.043478260869565216
CH0432492467,DNK,1,0.010869565217391304
CH0432492467,ESP,2,0.021739130434782608
CH0432492467,FIN,1,0.010869565217391304
CH0432492467,FRA,3,0.03260869565217391
CH0432492467,GBR,3,0.03260869565217391
CH0432492467,GRC,1,0.010869565217391304
CH0432492467,HRV,1,0.010869565217391304
CH0432492467,HUN,1,0.010869565217391304
CH0432492467,IDN,2,0.021739130434782608
CH0432492467,IND,19,0.20652173913043478
CH0432492467,ITA,1,0.010869565217391304
CH0432492467,JPN,2,0.021739130434782608
CH0432492467,KOR,1,0.010869565217391304
CH0432492467,MEX,1,0.010869565217391304
CH0432492467,NLD,2,0.021739130434782608
CH0432492467,NOR,1,0.010869565217391304
CH0432492467,NZL,1,0.010869565217391304
CH0432492467,PER,1,0.010869565217391304
CH0432492467,PHL,1,0.010869565217391304
CH0432492467,POL,1,0.010869565217391304
CH0432492467,PRT,2,0.021739130434782608
CH0432492467,ROU,1,0.010869565217391304
CH0432492467,SAU,1,0.010869565217391304
CH0432492467,SGP,3,0.03260869565217391
CH0432492467,SVK,1,0.010869565217391304
CH0432492467,THA,1,0.010869565217391304
CH0432492467,TUR,1,0.010869565217391304
CH0432492467,UKR,1,0.010869565217391304
CH0432492467,USA,17,0.18478260869565216
CH0432492467,ZAF,1,0.010869565217391304
CH0435377954,CHE,1,1.0
CH0466642201,CHE,1,1.0
CH0468525222,CHE,1,1.0
CH0496451508,CHE,1,1.0
CH0530235594,CHE,1,1.0
CH0531751755,CHE,1,1.0
CH0542483745,CHE,1,1.0
CH0582581713,CHE,1,1.0
CH1101098163,CHE,1,1.0
CH1110425654,CHE,1,1.0
CH1110760852,CHE,1,1.0
CH1111227810,CHE,1,1.0
CH1129677105,CHE,1,1.0
CH1156060167,ARE,1,0.03225806451612903
CH1156060167,ARG,1,0.03225806451612903
CH1156060167,AUS,2,0.06451612903225806
CH1156060167,AUT,1,0.03225806451612903
CH1156060167,BEL,1,0.03225806451612903
CH1156060167,BRA,2,0.06451612903225806
CH1156060167,CHE,4,0.12903225806451613
CH1156060167,CHN,1,0.03225806451612903
CH1156060167,DEU,1,0.03225806451612903
CH1156060167,DNK,1,0.03225806451612903
CH1156060167,ESP,1,0.03225806451612903
CH1156060167,FRA,1,0.03225806451612903
CH1156060167,GBR,1,0.03225806451612903
CH1156060167,IRL,1,0.03225806451612903
CH1156060167,ITA,4,0.12903225806451613
CH1156060167,KOR,1,0.03225806451612903
CH1156060167,NLD,1,0.03225806451612903
CH1156060167,ROU,1,0.03225806451612903
CH1156060167,RUS,1,0.03225806451612903
CH1156060167,SAU,1,0.03225806451612903
CH1156060167,SGP,1,0.03225806451612903
CH1156060167,SWE,1,0.03225806451612903
CH1156060167,USA,1,0.03225806451612903
CH1169151003,CHE,1,1.0
CH1169360919,CHE,1,1.0
CH1173567111,CHE,1,1.0
CH1175448666,ARG,1,0.014492753623188406
CH1175448666,AUS,1,0.014492753623188406
